img_path,label
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_471_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_472_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_473_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_474_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_475_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_476_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_477_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_478_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_479_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_480_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_481_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_482_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_483_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_484_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_485_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_486_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_487_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_488_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_489_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_490_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_491_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_492_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_493_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_494_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_495_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_496_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_497_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_498_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_499_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_500_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_501_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_502_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_503_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_504_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_505_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_506_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_507_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_508_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_509_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_510_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_511_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_512_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_513_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_514_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_515_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_516_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_517_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_518_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_519_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_520_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_521_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_522_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_523_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_524_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_525_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_526_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_527_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_528_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_529_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_530_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_531_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_532_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_533_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_534_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_535_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_536_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_537_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_538_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_539_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_540_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_541_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_542_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_543_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_544_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_545_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_546_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_547_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_548_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_549_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_550_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_551_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_552_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_553_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_554_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_555_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_556_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_557_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_558_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_559_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_560_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_561_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_562_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_563_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_564_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_565_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_566_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_567_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_568_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_569_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_570_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_571_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_572_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_573_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_574_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_575_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_576_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_577_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_578_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_579_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_580_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_581_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_582_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_583_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_584_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_585_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_586_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_587_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_588_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_589_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_590_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_591_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_592_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_593_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_594_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_595_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_596_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_597_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_598_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_599_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_600_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_601_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_602_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_603_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_604_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_605_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_606_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_607_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_608_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_609_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_610_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_611_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_612_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_613_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_614_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_615_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_616_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_617_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_618_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_619_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_620_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_621_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_622_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_623_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_624_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_625_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_626_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_627_for_label_1.png,1
